,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou,epoch
60,1.745474599301815,0.7878206931054592,0.6529075540602207,0.21119258552789688,0.7837763577699661,0.6464909911155701,61
61,1.7412125617265701,0.7888137064874172,0.654411219060421,0.21158301457762718,0.7838024199008942,0.6465390622615814,62
62,1.7608878910541534,0.7851722985506058,0.6497018784284592,0.21178728714585304,0.7842130959033966,0.6470816731452942,63
63,1.7599630132317543,0.7851504534482956,0.6494784466922283,0.21208180487155914,0.7834461331367493,0.6460444033145905,64
64,1.7488667368888855,0.7877725623548031,0.6526895947754383,0.2116427682340145,0.7840378880500793,0.6468758434057236,65
65,1.7614376991987228,0.7851594388484955,0.6493803896009922,0.21077972650527954,0.7845753282308578,0.647556945681572,66
66,1.7465626746416092,0.7878266721963882,0.6533391624689102,0.21146702021360397,0.7850546389818192,0.6481824219226837,67
67,1.732201598584652,0.789837870746851,0.6559301540255547,0.21173552423715591,0.7832398116588593,0.6457839906215668,68
68,1.7387825399637222,0.789001539349556,0.6547364331781864,0.21160975471138954,0.7832483202219009,0.6457713693380356,69
69,1.7362597733736038,0.7900708094239235,0.6555696837604046,0.2119370736181736,0.783776044845581,0.6464719027280807,70
70,1.7412502095103264,0.7888666279613972,0.6543493121862411,0.21133295446634293,0.7844946384429932,0.647439181804657,71
71,1.75779277831316,0.7856974303722382,0.65002516284585,0.21167291700839996,0.7843997180461884,0.6473291218280792,72
72,1.7453685849905014,0.7883092500269413,0.6536368988454342,0.21166234463453293,0.7851095944643021,0.6482538282871246,73
73,1.747104436159134,0.7877116464078426,0.6524577438831329,0.2116454616189003,0.7841486930847168,0.6469842493534088,74
74,1.7463849112391472,0.7877557687461376,0.653096541762352,0.21148968860507011,0.7842073440551758,0.6470849215984344,75
75,1.7525444775819778,0.7860576473176479,0.6509069800376892,0.2117561437189579,0.7836663872003555,0.6463511139154434,76
76,1.7530458271503448,0.7864444218575954,0.6510473601520061,0.21126195043325424,0.7842357307672501,0.6470803618431091,77
77,1.727382093667984,0.790810089558363,0.6571054607629776,0.21168170496821404,0.7838547825813293,0.6465821266174316,78
78,1.743217147886753,0.7887427248060703,0.6539968810975552,0.21141814067959785,0.7840345799922943,0.6468443423509598,79
79,1.7728286981582642,0.7826863825321198,0.6463268734514713,0.2115277759730816,0.7849975675344467,0.6481006741523743,80
80,1.7573761865496635,0.7866682149469852,0.6512595117092133,0.21121537312865257,0.785290002822876,0.648529976606369,81
81,1.762114755809307,0.7852580100297928,0.6495583616197109,0.21189122647047043,0.7859218120574951,0.6493401676416397,82
82,1.7467937543988228,0.788198247551918,0.6529976166784763,0.21126028522849083,0.7844523340463638,0.647383913397789,83
83,1.7305119186639786,0.7910179495811462,0.6571873985230923,0.2119743824005127,0.7836618423461914,0.6463096439838409,84
84,1.7416071817278862,0.7886996231973171,0.6541316993534565,0.2117350697517395,0.7837916910648346,0.6465079486370087,85
85,1.7668875381350517,0.7833942398428917,0.6472098790109158,0.21155579388141632,0.7846125215291977,0.6476115733385086,86
86,1.7405743896961212,0.7887530401349068,0.6544744372367859,0.21100673079490662,0.7847026586532593,0.6477173417806625,87
87,1.736388422548771,0.790733952075243,0.6563421785831451,0.2112090140581131,0.7836682945489883,0.6463559418916702,88
88,1.7426678091287613,0.7889906354248524,0.6540491804480553,0.2120564468204975,0.7832538783550262,0.6457916647195816,89
89,1.7559384480118752,0.7865500189363956,0.650987833738327,0.21121790632605553,0.7840631306171417,0.6468940824270248,90
90,1.727653630077839,0.7918618731200695,0.6581217795610428,0.2109156772494316,0.7840455770492554,0.6468406170606613,91
91,1.7485427409410477,0.7880766727030277,0.6530874148011208,0.21171235665678978,0.7844939082860947,0.6474455147981644,92
92,1.741264097392559,0.7888262011110783,0.6541657708585262,0.2121744118630886,0.7831607162952423,0.6456591933965683,93
93,1.7424805611371994,0.7878886722028255,0.6531664207577705,0.21135609596967697,0.7832581400871277,0.6458139270544052,94
94,1.742562748491764,0.7884062193334103,0.6533962227404118,0.21210766583681107,0.7836104035377502,0.6462716907262802,95
95,1.740081712603569,0.7885840684175491,0.6541073061525822,0.2117733471095562,0.7837757021188736,0.646479144692421,96
96,1.752268135547638,0.7869353033602238,0.6518302038311958,0.21212776005268097,0.7846819758415222,0.6477047652006149,97
97,1.7447998821735382,0.7879997603595257,0.652926929295063,0.21222947537899017,0.7837113738059998,0.6464070677757263,98
98,1.7580645978450775,0.7855088114738464,0.6500617489218712,0.21139956638216972,0.7846265584230423,0.6476144343614578,99
99,1.7248535305261612,0.7914688214659691,0.6575495414435863,0.21174593642354012,0.7832659184932709,0.645793691277504,100
100,1.7540436089038849,0.7865703329443932,0.6511737518012524,0.2113923840224743,0.7855055630207062,0.6487759351730347,101
101,1.762085497379303,0.785480473190546,0.6497732512652874,0.210345808416605,0.785763680934906,0.649161770939827,102
102,1.752586729824543,0.7865941300988197,0.6514886394143105,0.21209519356489182,0.783781498670578,0.6465043127536774,103
103,1.7588272243738174,0.7848270125687122,0.649063803255558,0.21141818165779114,0.7838328778743744,0.6465827375650406,104
104,1.7416956350207329,0.7883618324995041,0.6536806896328926,0.2115371786057949,0.783362627029419,0.6459640711545944,105
105,1.7501332312822342,0.7871760912239552,0.652297992259264,0.2120264321565628,0.7836153358221054,0.6462859511375427,106
106,1.7559513673186302,0.7862396575510502,0.6507609635591507,0.21195045858621597,0.7836489677429199,0.6463271528482437,107
107,1.7204076275229454,0.7923259176313877,0.6589540131390095,0.2115093283355236,0.7840782999992371,0.6469091773033142,108
108,1.7408874109387398,0.7886528484523296,0.6544051915407181,0.21162861958146095,0.7844651490449905,0.647417277097702,109
109,1.7690352350473404,0.7832776792347431,0.6476097926497459,0.2115599885582924,0.7841345518827438,0.6469543427228928,110
110,1.7345121428370476,0.7902646102011204,0.6562581285834312,0.21193286404013634,0.7831250131130219,0.6456143110990524,111
111,1.7508599013090134,0.787212535738945,0.65259800106287,0.21232521906495094,0.7835156917572021,0.646137461066246,112
